OBJECTID,FID_covert,Nom_Clase,ID_Clase,Area,COV,COV_ID,FID_Polygo,Name,FolderPath,Shape_Leng,Shape_Area,aream2,cover,batimv2uw,lon,lat
"459","125680",Estructura Coralina,"5",127.99999995700,"125680","125681","4",BR CS,PUMA.kmz,0.00026711345,0.00000000166,19.125,life cover,-0.60000000000,-86.983,20.709
"460","125681",Estructura Coralina,"5",63.99999997810,"125681","125682","4",BR CS,PUMA.kmz,0.00029823138,0.00000000555,64.051,life cover,-0.90000000000,-86.983,20.709
"461","125682",Estructura Coralina,"5",127.99999988500,"125682","125683","4",BR CS,PUMA.kmz,0.00044734707,0.00000001111,128.103,life cover,-1.10000000000,-86.983,20.710
"462","125683",Estructura Coralina,"5",336.00000000100,"125683","125684","3",RF CS,PUMA.kmz,0.00067248486,0.00000001316,151.821,life cover,-0.90000000000,-86.982,20.710
"463","125683",Estructura Coralina,"5",336.00000000100,"125683","125684","4",BR CS,PUMA.kmz,0.00057850918,0.00000001488,171.600,life cover,-0.90000000000,-86.982,20.710
"464","125684",Estructura Coralina,"5",96.00000000400,"125684","125685","3",RF CS,PUMA.kmz,0.00037052069,0.00000000833,96.077,life cover,-2.20000000000,-86.981,20.710
"465","125685",Estructura Coralina,"5",143.99999997300,"125685","125686","3",RF CS,PUMA.kmz,0.00011934788,0.00000000058,6.671,life cover,-0.70000000000,-86.982,20.710
"466","125685",Estructura Coralina,"5",143.99999997300,"125685","125686","4",BR CS,PUMA.kmz,0.00042454065,0.00000001170,134.900,life cover,-0.70000000000,-86.982,20.710
"467","125686",Estructura Coralina,"5",111.99999999600,"125686","125687","3",RF CS,PUMA.kmz,0.00042418017,0.00000000891,102.803,life cover,-0.70000000000,-86.982,20.711
"468","125686",Estructura Coralina,"5",111.99999999600,"125686","125687","4",BR CS,PUMA.kmz,0.00010638007,0.00000000047,5.449,life cover,-0.90000000000,-86.982,20.711
"469","125687",Estructura Coralina,"5",127.99999999100,"125687","125688","3",RF CS,PUMA.kmz,0.00042509870,0.00000001037,119.634,life cover,-0.60000000000,-86.981,20.711
"470","125687",Estructura Coralina,"5",127.99999999100,"125687","125688","4",BR CS,PUMA.kmz,0.00010801542,0.00000000049,5.675,life cover,-0.60000000000,-86.981,20.711
"471","125688",Estructura Coralina,"5",1007.99999981000,"125688","125689","3",RF CS,PUMA.kmz,0.00222197651,0.00000008433,972.563,life cover,-0.70000000000,-86.980,20.712
"472","125688",Estructura Coralina,"5",1007.99999981000,"125688","125689","4",BR CS,PUMA.kmz,0.00042441340,0.00000000214,24.667,life cover,-0.60000000000,-86.980,20.712
"473","125689",Estructura Coralina,"5",399.99999993900,"125689","125690","3",RF CS,PUMA.kmz,0.00065459185,0.00000001722,198.641,life cover,-0.80000000000,-86.979,20.712
"474","125689",Estructura Coralina,"5",399.99999993900,"125689","125690","4",BR CS,PUMA.kmz,0.00075079060,0.00000001626,187.483,life cover,-0.90000000000,-86.979,20.712
"475","125690",Estructura Coralina,"5",96.00000004240,"125690","125691","3",RF CS,PUMA.kmz,0.00025613164,0.00000000309,35.653,life cover,-0.60000000000,-86.979,20.713
"476","125690",Estructura Coralina,"5",96.00000004240,"125690","125691","4",BR CS,PUMA.kmz,0.00027986775,0.00000000485,55.953,life cover,-0.60000000000,-86.979,20.713
"477","125691",Estructura Coralina,"5",656.00000005700,"125691","125692","3",RF CS,PUMA.kmz,0.00101637136,0.00000003830,441.643,life cover,-0.60000000000,-86.975,20.716
"478","125691",Estructura Coralina,"5",656.00000005700,"125691","125692","4",BR CS,PUMA.kmz,0.00086746305,0.00000001282,147.834,life cover,-0.60000000000,-86.975,20.716
"479","125692",Estructura Coralina,"5",96.00000001470,"125692","125693","3",RF CS,PUMA.kmz,0.00044281449,0.00000000833,96.077,life cover,-0.60000000000,-86.974,20.716
"480","125693",Estructura Coralina,"5",463.99999990500,"125693","125694","3",RF CS,PUMA.kmz,0.00110369369,0.00000003733,430.483,life cover,-0.60000000000,-86.973,20.717
"481","125693",Estructura Coralina,"5",463.99999990500,"125693","125694","4",BR CS,PUMA.kmz,0.00032739456,0.00000000104,12.021,life cover,-0.60000000000,-86.973,20.718
"482","125694",Estructura Coralina,"5",64.00000001260,"125694","125695","3",RF CS,PUMA.kmz,0.00029824038,0.00000000555,64.051,life cover,-2.80000000000,-86.971,20.718
"483","125695",Estructura Coralina,"5",63.99999999350,"125695","125696","3",RF CS,PUMA.kmz,0.00029824038,0.00000000555,64.051,life cover,-0.60000000000,-86.972,20.718
"484","125696",Estructura Coralina,"5",255.99999993800,"125696","125697","3",RF CS,PUMA.kmz,0.00081789025,0.00000002222,256.205,life cover,-2.90000000000,-86.970,20.719
"485","125697",Estructura Coralina,"5",63.99999997530,"125697","125698","3",RF CS,PUMA.kmz,0.00029824308,0.00000000555,64.052,life cover,-3.00000000000,-86.969,20.720
"486","125698",Estructura Coralina,"5",111.99999999400,"125698","125699","3",RF CS,PUMA.kmz,0.00044736236,0.00000000972,112.089,life cover,-2.60000000000,-86.969,20.720
"487","125699",Estructura Coralina,"5",143.99999996200,"125699","125700","3",RF CS,PUMA.kmz,0.00054142348,0.00000001088,125.492,life cover,-0.60000000000,-86.969,20.721
"488","125699",Estructura Coralina,"5",143.99999996200,"125699","125700","4",BR CS,PUMA.kmz,0.00017946996,0.00000000069,7.961,life cover,-0.60000000000,-86.969,20.721
"489","125700",Estructura Coralina,"5",255.99999993800,"125700","125701","4",BR CS,PUMA.kmz,0.00089473732,0.00000002222,256.205,life cover,-0.40000000000,-86.967,20.723
"490","125701",Estructura Coralina,"5",127.99999996900,"125701","125702","3",RF CS,PUMA.kmz,0.00051510920,0.00000001111,128.103,life cover,-0.60000000000,-86.966,20.723
"491","125702",Estructura Coralina,"5",63.99999999390,"125702","125703","1",RF N,PUMA.kmz,0.00029824577,0.00000000555,64.051,life cover,-2.70000000000,-86.964,20.724
"492","125703",Estructura Coralina,"5",63.99999997490,"125703","125704","1",RF N,PUMA.kmz,0.00029602783,0.00000000555,63.968,life cover,-0.20000000000,-86.964,20.724
"493","125704",Estructura Coralina,"5",256.00000004900,"125704","125705","2",BR N,PUMA.kmz,0.00071983218,0.00000002155,248.559,life cover,-0.60000000000,-86.966,20.725
"494","125705",Estructura Coralina,"5",399.99999994800,"125705","125706","1",RF N,PUMA.kmz,0.00104386201,0.00000003471,400.320,life cover,-0.70000000000,-86.964,20.725
"495","125706",Estructura Coralina,"5",80.00000001160,"125706","125707","1",RF N,PUMA.kmz,0.00037053418,0.00000000694,80.064,life cover,-0.70000000000,-86.964,20.725
"496","125707",Estructura Coralina,"5",367.99999999000,"125707","125708","1",RF N,PUMA.kmz,0.00103931324,0.00000003194,368.294,life cover,-2.90000000000,-86.963,20.725
"497","125708",Estructura Coralina,"5",191.99999999400,"125708","125709","1",RF N,PUMA.kmz,0.00074106836,0.00000001666,192.153,life cover,-0.60000000000,-86.964,20.725
"498","125709",Estructura Coralina,"5",64.00000001260,"125709","125710","1",RF N,PUMA.kmz,0.00029824757,0.00000000555,64.051,life cover,-3.50000000000,-86.962,20.726
"499","125710",Estructura Coralina,"5",79.99999996850,"125710","125711","1",RF N,PUMA.kmz,0.00044282259,0.00000000694,80.064,life cover,-0.60000000000,-86.963,20.726
"500","125711",Estructura Coralina,"5",95.99999998530,"125711","125712","1",RF N,PUMA.kmz,0.00045192013,0.00000000833,96.077,life cover,-4.40000000000,-86.961,20.726
"501","125712",Estructura Coralina,"5",96.00000002000,"125712","125713","1",RF N,PUMA.kmz,0.00051511010,0.00000000833,96.077,life cover,-2.10000000000,-86.962,20.726
"502","125713",Estructura Coralina,"5",64.00000003120,"125713","125714","1",RF N,PUMA.kmz,0.00029824847,0.00000000555,64.052,life cover,-0.60000000000,-86.963,20.726
"503","125714",Estructura Coralina,"5",95.99999999780,"125714","125715","1",RF N,PUMA.kmz,0.00037053598,0.00000000833,96.077,life cover,-0.60000000000,-86.962,20.726
"504","125715",Estructura Coralina,"5",64.00000001260,"125715","125716","1",RF N,PUMA.kmz,0.00037053598,0.00000000555,64.051,life cover,-3.70000000000,-86.961,20.726
"505","125716",Estructura Coralina,"5",63.99999996720,"125716","125717","1",RF N,PUMA.kmz,0.00037508475,0.00000000555,64.051,life cover,-3.00000000000,-86.961,20.727
"506","125717",Estructura Coralina,"5",96.00000002070,"125717","125718","1",RF N,PUMA.kmz,0.00051966067,0.00000000833,96.077,life cover,-3.20000000000,-86.961,20.727
"507","125718",Estructura Coralina,"5",112.00000001500,"125718","125719","1",RF N,PUMA.kmz,0.00044737406,0.00000000972,112.090,life cover,-3.20000000000,-86.960,20.728
"508","125719",Estructura Coralina,"5",207.99999999200,"125719","125720","1",RF N,PUMA.kmz,0.00066878716,0.00000001805,208.166,life cover,-3.60000000000,-86.960,20.728
"509","125720",Estructura Coralina,"5",64.00000002240,"125720","125721","1",RF N,PUMA.kmz,0.00036598811,0.00000000555,64.051,life cover,-1.60000000000,-86.960,20.728
"510","125721",Estructura Coralina,"5",63.99999999770,"125721","125722","1",RF N,PUMA.kmz,0.00029824937,0.00000000555,64.051,life cover,-4.10000000000,-86.959,20.728
"511","125722",Estructura Coralina,"5",239.99999995400,"125722","125723","1",RF N,PUMA.kmz,0.00067333952,0.00000002083,240.191,life cover,-0.60000000000,-86.960,20.728
"512","125723",Estructura Coralina,"5",159.99999993600,"125723","125724","1",RF N,PUMA.kmz,0.00067333772,0.00000001389,160.128,life cover,-0.60000000000,-86.960,20.729
"513","125724",Estructura Coralina,"5",335.99999998000,"125724","125725","1",RF N,PUMA.kmz,0.00110706547,0.00000002916,336.269,life cover,-0.60000000000,-86.960,20.729
"514","125725",Estructura Coralina,"5",63.99999998000,"125725","125726","1",RF N,PUMA.kmz,0.00029825117,0.00000000555,64.051,life cover,-3.50000000000,-86.958,20.729
"515","125726",Estructura Coralina,"5",79.99999998790,"125726","125727","1",RF N,PUMA.kmz,0.00037509015,0.00000000694,80.064,life cover,-2.60000000000,-86.958,20.729
"516","125727",Estructura Coralina,"5",79.99999996690,"125727","125728","2",BR N,PUMA.kmz,0.00037053958,0.00000000694,80.064,life cover,-0.30000000000,-86.959,20.730
"517","125728",Estructura Coralina,"5",127.99999996900,"125728","125729","2",BR N,PUMA.kmz,0.00044320097,0.00000001108,127.806,life cover,-0.60000000000,-86.959,20.731
"518","125729",Estructura Coralina,"5",63.99999999460,"125729","125730","1",RF N,PUMA.kmz,0.00037509375,0.00000000555,64.052,life cover,-1.90000000000,-86.957,20.731
"519","125730",Estructura Coralina,"5",191.99999999300,"125730","125731","1",RF N,PUMA.kmz,0.00057795786,0.00000001446,166.744,life cover,-0.60000000000,-86.958,20.731
"520","125731",Estructura Coralina,"5",240.00000002200,"125731","125732","1",RF N,PUMA.kmz,0.00097159699,0.00000002083,240.193,life cover,-1.50000000000,-86.958,20.731
"521","125732",Estructura Coralina,"5",111.99999993400,"125732","125733","2",BR N,PUMA.kmz,0.00043743003,0.00000000941,108.526,life cover,-0.60000000000,-86.958,20.731
"522","125733",Estructura Coralina,"5",863.99999991400,"125733","125734","1",RF N,PUMA.kmz,0.00245831399,0.00000007499,864.692,life cover,-6.10000000000,-86.956,20.732
"523","125734",Estructura Coralina,"5",1007.99999994000,"125734","125735","1",RF N,PUMA.kmz,0.00224600563,0.00000008748,1008.806,life cover,-4.30000000000,-86.956,20.732
"524","125735",Estructura Coralina,"5",64.00000001260,"125735","125736","1",RF N,PUMA.kmz,0.00029825387,0.00000000555,64.051,life cover,-1.10000000000,-86.957,20.732
"525","125736",Estructura Coralina,"5",64.00000003030,"125736","125737","1",RF N,PUMA.kmz,0.00029825387,0.00000000555,64.051,life cover,-4.10000000000,-86.956,20.732
"526","125737",Estructura Coralina,"5",767.99999993200,"125737","125738","1",RF N,PUMA.kmz,0.00155900450,0.00000006665,768.615,life cover,-2.60000000000,-86.956,20.732
"527","125738",Estructura Coralina,"5",143.99999998700,"125738","125739","1",RF N,PUMA.kmz,0.00051966787,0.00000001250,144.115,life cover,-0.80000000000,-86.957,20.732
"528","125739",Estructura Coralina,"5",112.00000008200,"125739","125740","1",RF N,PUMA.kmz,0.00052877170,0.00000000972,112.089,life cover,-4.10000000000,-86.956,20.732
"529","125740",Estructura Coralina,"5",319.99999996800,"125740","125741","2",BR N,PUMA.kmz,0.00082247411,0.00000002777,320.256,life cover,-0.80000000000,-86.958,20.732
"530","125741",Estructura Coralina,"5",160.00000002500,"125741","125742","1",RF N,PUMA.kmz,0.00052422024,0.00000001389,160.127,life cover,-4.10000000000,-86.956,20.732
"531","125742",Estructura Coralina,"5",64.00000003030,"125742","125743","1",RF N,PUMA.kmz,0.00029825387,0.00000000555,64.051,life cover,-2.60000000000,-86.956,20.732
"532","125743",Estructura Coralina,"5",351.99999994200,"125743","125744","1",RF N,PUMA.kmz,0.00089931578,0.00000003055,352.282,life cover,-2.10000000000,-86.956,20.733
"533","125744",Estructura Coralina,"5",143.99999998100,"125744","125745","1",RF N,PUMA.kmz,0.00052422383,0.00000001250,144.115,life cover,-5.20000000000,-86.955,20.733
"534","125745",Estructura Coralina,"5",95.99999994810,"125745","125746","1",RF N,PUMA.kmz,0.00037509465,0.00000000833,96.077,life cover,-0.80000000000,-86.957,20.733
"535","125746",Estructura Coralina,"5",96.00000001470,"125746","125747","1",RF N,PUMA.kmz,0.00045193543,0.00000000833,96.076,life cover,-5.30000000000,-86.955,20.734
"536","125747",Estructura Coralina,"5",63.99999999670,"125747","125748","1",RF N,PUMA.kmz,0.00029825477,0.00000000555,64.051,life cover,-5.80000000000,-86.954,20.734
"537","125748",Estructura Coralina,"5",7471.99999996000,"125748","125749","1",RF N,PUMA.kmz,0.00986516751,0.00000064850,7477.979,life cover,-4.20000000000,-86.956,20.733
"538","125749",Estructura Coralina,"5",127.99999993600,"125749","125750","1",RF N,PUMA.kmz,0.00060561608,0.00000001111,128.103,life cover,-2.40000000000,-86.957,20.734
"539","125750",Estructura Coralina,"5",191.99999995300,"125750","125751","1",RF N,PUMA.kmz,0.00075474436,0.00000001666,192.154,life cover,-4.60000000000,-86.955,20.734
"540","125751",Estructura Coralina,"5",383.99999996500,"125751","125752","1",RF N,PUMA.kmz,0.00089021285,0.00000003333,384.307,life cover,-3.80000000000,-86.956,20.734
"541","125752",Estructura Coralina,"5",5225.60000005000,"125752","125753","1",RF N,PUMA.kmz,0.00741568485,0.00000045353,5229.782,life cover,-1.00000000000,-86.956,20.734
"542","125753",Estructura Coralina,"5",272.00000001800,"125753","125754","1",RF N,PUMA.kmz,0.00075019200,0.00000002361,272.217,life cover,-4.60000000000,-86.955,20.734
"543","125757",Estructura Coralina,"5",63.99999996140,"125757","125758","1",RF N,PUMA.kmz,0.00029825657,0.00000000555,64.051,life cover,-7.50000000000,-86.954,20.734
"544","125760",Estructura Coralina,"5",592.00000004200,"125760","125761","1",RF N,PUMA.kmz,0.00142810008,0.00000005138,592.475,life cover,-5.90000000000,-86.954,20.734
"545","125763",Estructura Coralina,"5",416.00000003200,"125763","125764","1",RF N,PUMA.kmz,0.00097160869,0.00000003611,416.333,life cover,-6.30000000000,-86.954,20.735
"546","125764",Estructura Coralina,"5",159.99999997100,"125764","125765","1",RF N,PUMA.kmz,0.00051967237,0.00000001389,160.128,life cover,-7.70000000000,-86.954,20.735
"547","125765",Estructura Coralina,"5",352.00000002000,"125765","125766","1",RF N,PUMA.kmz,0.00097161049,0.00000003055,352.281,life cover,-4.90000000000,-86.955,20.735
"548","125766",Estructura Coralina,"5",63.99999996690,"125766","125767","1",RF N,PUMA.kmz,0.00024154806,0.00000000317,36.498,life cover,-9.00000000000,-86.954,20.736
"549","125767",Estructura Coralina,"5",79.99999999530,"125767","125768","1",RF N,PUMA.kmz,0.00037510005,0.00000000694,80.065,life cover,-5.90000000000,-86.955,20.736
"550","125768",Estructura Coralina,"5",95.99999997740,"125768","125769","1",RF N,PUMA.kmz,0.00045194172,0.00000000833,96.077,life cover,-8.40000000000,-86.954,20.736
"551","125769",Estructura Coralina,"5",591.99999986100,"125769","125770","1",RF N,PUMA.kmz,0.00143266324,0.00000005138,592.474,life cover,-6.60000000000,-86.954,20.736
"552","125770",Estructura Coralina,"5",64.00000002240,"125770","125771","1",RF N,PUMA.kmz,0.00029825837,0.00000000555,64.051,life cover,-7.70000000000,-86.955,20.736
"553","125771",Estructura Coralina,"5",112.00000003400,"125771","125772","1",RF N,PUMA.kmz,0.00044738755,0.00000000972,112.089,life cover,-5.40000000000,-86.956,20.737
"554","125772",Estructura Coralina,"5",80.00000005680,"125772","125773","1",RF N,PUMA.kmz,0.00037510004,0.00000000694,80.064,life cover,-6.00000000000,-86.955,20.737
"555","125773",Estructura Coralina,"5",208.00000000500,"125773","125774","1",RF N,PUMA.kmz,0.00083159683,0.00000001805,208.167,life cover,-5.50000000000,-86.956,20.737
"556","125774",Estructura Coralina,"5",1071.99999986000,"125774","125775","1",RF N,PUMA.kmz,0.00245835087,0.00000009304,1072.857,life cover,-6.50000000000,-86.954,20.737
"557","125776",Estructura Coralina,"5",191.99999998100,"125776","125777","1",RF N,PUMA.kmz,0.00067335841,0.00000001666,192.154,life cover,-5.90000000000,-86.955,20.737
"558","125777",Estructura Coralina,"5",223.99999999200,"125777","125778","1",RF N,PUMA.kmz,0.00067336021,0.00000001944,224.180,life cover,-5.90000000000,-86.955,20.737
"559","125778",Estructura Coralina,"5",143.99999996900,"125778","125779","1",RF N,PUMA.kmz,0.00052423193,0.00000001250,144.116,life cover,-5.90000000000,-86.956,20.737
"560","125779",Estructura Coralina,"5",304.00000003500,"125779","125780","1",RF N,PUMA.kmz,0.00040724831,0.00000000668,77.080,life cover,-5.60000000000,-86.956,20.737
"561","125780",Estructura Coralina,"5",240.00000002900,"125780","125781","1",RF N,PUMA.kmz,0.00066880605,0.00000002083,240.193,life cover,-7.10000000000,-86.955,20.737
"562","125781",Estructura Coralina,"5",96.00000001580,"125781","125782","1",RF N,PUMA.kmz,0.00037510184,0.00000000833,96.077,life cover,-6.10000000000,-86.954,20.737
"563","125783",Estructura Coralina,"5",63.99999999670,"125783","125784","1",RF N,PUMA.kmz,0.00029825927,0.00000000555,64.051,life cover,-5.50000000000,-86.955,20.737
"564","125784",Estructura Coralina,"5",143.99999997900,"125784","125785","1",RF N,PUMA.kmz,0.00052423013,0.00000001250,144.115,life cover,-5.90000000000,-86.955,20.737
"565","125786",Estructura Coralina,"5",367.99999993900,"125786","125787","1",RF N,PUMA.kmz,0.00029746143,0.00000000246,28.407,life cover,-6.50000000000,-86.956,20.738
"566","125787",Estructura Coralina,"5",95.99999997760,"125787","125788","1",RF N,PUMA.kmz,0.00045194352,0.00000000833,96.077,life cover,-6.20000000000,-86.954,20.738
"567","125788",Estructura Coralina,"5",80.00000002560,"125788","125789","1",RF N,PUMA.kmz,0.00017148535,0.00000000123,14.181,life cover,-6.40000000000,-86.956,20.738
"568","125789",Estructura Coralina,"5",144.00000004300,"125789","125790","1",RF N,PUMA.kmz,0.00052878699,0.00000001250,144.115,life cover,-5.60000000000,-86.954,20.738
"569","125791",Estructura Coralina,"5",127.99999995100,"125791","125792","1",RF N,PUMA.kmz,0.00052878519,0.00000001111,128.102,life cover,-5.30000000000,-86.956,20.738
"570","125793",Estructura Coralina,"5",3952.00000006000,"125793","125794","1",RF N,PUMA.kmz,0.00404000217,0.00000032974,3802.191,life cover,-5.70000000000,-86.956,20.737
"571","125796",Estructura Coralina,"5",3439.99999984000,"125796","125797","1",RF N,PUMA.kmz,0.00419981222,0.00000026064,3005.383,life cover,-5.20000000000,-86.956,20.738
"572","125797",Estructura Coralina,"5",431.99999989000,"125797","125798","1",RF N,PUMA.kmz,0.00089933377,0.00000003749,432.345,life cover,-4.70000000000,-86.955,20.738
"573","125798",Estructura Coralina,"5",767.99999998000,"125798","125799","1",RF N,PUMA.kmz,0.00150496604,0.00000006666,768.615,life cover,-5.00000000000,-86.956,20.738
"574","125800",Estructura Coralina,"5",80.00000004310,"125800","125801","1",RF N,PUMA.kmz,0.00001370175,0.00000000001,0.092,life cover,-5.80000000000,-86.957,20.738
"575","125801",Estructura Coralina,"5",96.00000000560,"125801","125802","1",RF N,PUMA.kmz,0.00045194532,0.00000000833,96.077,life cover,-5.00000000000,-86.956,20.739
"576","125802",Estructura Coralina,"5",256.00000004300,"125802","125803","1",RF N,PUMA.kmz,0.00074564862,0.00000002222,256.204,life cover,-5.40000000000,-86.956,20.739
"577","125803",Estructura Coralina,"5",287.99999998400,"125803","125804","1",RF N,PUMA.kmz,0.00112986329,0.00000002500,288.231,life cover,-5.30000000000,-86.956,20.739
"578","125804",Estructura Coralina,"5",63.99999998510,"125804","125805","1",RF N,PUMA.kmz,0.00029825927,0.00000000555,64.051,life cover,-4.60000000000,-86.954,20.739
"579","125805",Estructura Coralina,"5",2400.00000004000,"125805","125806","1",RF N,PUMA.kmz,0.00345732682,0.00000020830,2401.918,life cover,-4.70000000000,-86.956,20.739
"580","125806",Estructura Coralina,"5",63.99999999810,"125806","125807","1",RF N,PUMA.kmz,0.00029826107,0.00000000555,64.051,life cover,-5.00000000000,-86.956,20.739
"581","125807",Estructura Coralina,"5",495.99999998300,"125807","125808","1",RF N,PUMA.kmz,0.00104846835,0.00000004305,496.398,life cover,-4.20000000000,-86.956,20.739
"582","125808",Estructura Coralina,"5",112.00000000200,"125808","125809","1",RF N,PUMA.kmz,0.00045194802,0.00000000972,112.090,life cover,-3.70000000000,-86.955,20.739
"583","125809",Estructura Coralina,"5",175.99999996600,"125809","125810","1",RF N,PUMA.kmz,0.00059652394,0.00000001528,176.141,life cover,-6.10000000000,-86.953,20.739
"584","125810",Estructura Coralina,"5",559.99999989500,"125810","125811","1",RF N,PUMA.kmz,0.00104846835,0.00000004860,560.448,life cover,-3.60000000000,-86.956,20.739
"585","125811",Estructura Coralina,"5",959.99999992800,"125811","125812","1",RF N,PUMA.kmz,0.00158181581,0.00000008332,960.768,life cover,-3.60000000000,-86.955,20.739
"586","125812",Estructura Coralina,"5",1264.00000003000,"125812","125813","1",RF N,PUMA.kmz,0.00216922151,0.00000010971,1265.011,life cover,-4.10000000000,-86.956,20.739
"587","125813",Estructura Coralina,"5",287.99999998600,"125813","125814","1",RF N,PUMA.kmz,0.00083160942,0.00000002500,288.231,life cover,-4.60000000000,-86.954,20.740
"588","125814",Estructura Coralina,"5",127.99999999500,"125814","125815","1",RF N,PUMA.kmz,0.00045194802,0.00000001111,128.102,life cover,-4.10000000000,-86.956,20.740
"589","125815",Estructura Coralina,"5",560.00000008400,"125815","125816","1",RF N,PUMA.kmz,0.00112531632,0.00000004860,560.449,life cover,-3.60000000000,-86.956,20.740
"590","125816",Estructura Coralina,"5",112.00000005200,"125816","125817","1",RF N,PUMA.kmz,0.00044739295,0.00000000972,112.090,life cover,-6.20000000000,-86.953,20.740
"591","125817",Estructura Coralina,"5",143.99999997900,"125817","125818","1",RF N,PUMA.kmz,0.00044739295,0.00000001250,144.116,life cover,-5.10000000000,-86.954,20.740
"592","125818",Estructura Coralina,"5",96.00000001020,"125818","125819","1",RF N,PUMA.kmz,0.00037510364,0.00000000833,96.076,life cover,-4.00000000000,-86.954,20.740
"593","125819",Estructura Coralina,"5",368.00000005200,"125819","125820","1",RF N,PUMA.kmz,0.00104847195,0.00000003194,368.293,life cover,-4.90000000000,-86.954,20.740
"594","125820",Estructura Coralina,"5",143.99999998200,"125820","125821","1",RF N,PUMA.kmz,0.00052879239,0.00000001250,144.116,life cover,-3.50000000000,-86.955,20.740
"595","125821",Estructura Coralina,"5",79.99999998720,"125821","125822","1",RF N,PUMA.kmz,0.00037510544,0.00000000694,80.064,life cover,-2.90000000000,-86.955,20.740
"596","125822",Estructura Coralina,"5",160.00000002900,"125822","125823","1",RF N,PUMA.kmz,0.00060563766,0.00000001389,160.129,life cover,-4.30000000000,-86.954,20.740
"597","125823",Estructura Coralina,"5",335.99999999000,"125823","125824","1",RF N,PUMA.kmz,0.00074565492,0.00000002916,336.269,life cover,-4.10000000000,-86.956,20.740
"598","125824",Estructura Coralina,"5",7392.00000000000,"125824","125825","1",RF N,PUMA.kmz,0.00822041086,0.00000064158,7397.917,life cover,-3.30000000000,-86.955,20.740
"599","125825",Estructura Coralina,"5",127.99999998100,"125825","125826","1",RF N,PUMA.kmz,0.00052879329,0.00000001111,128.103,life cover,-3.40000000000,-86.954,20.740
"600","125826",Estructura Coralina,"5",367.99999995000,"125826","125827","1",RF N,PUMA.kmz,0.00090389873,0.00000003194,368.293,life cover,-4.20000000000,-86.954,20.741
"601","125827",Estructura Coralina,"5",271.99999994600,"125827","125828","1",RF N,PUMA.kmz,0.00090845829,0.00000002361,272.218,life cover,-4.20000000000,-86.956,20.741
"602","125828",Estructura Coralina,"5",144.00000000000,"125828","125829","1",RF N,PUMA.kmz,0.00052423732,0.00000001250,144.115,life cover,-4.00000000000,-86.956,20.741
"603","125829",Estructura Coralina,"5",271.99999997500,"125829","125830","1",RF N,PUMA.kmz,0.00074565492,0.00000002361,272.217,life cover,-4.20000000000,-86.956,20.741
"604","125830",Estructura Coralina,"5",543.99999998900,"125830","125831","1",RF N,PUMA.kmz,0.00111620799,0.00000004722,544.436,life cover,-4.00000000000,-86.956,20.741
"605","125831",Estructura Coralina,"5",80.00000000720,"125831","125832","1",RF N,PUMA.kmz,0.00014802924,0.00000000137,15.776,life cover,-5.10000000000,-86.953,20.741
"606","125832",Estructura Coralina,"5",64.00000003070,"125832","125833","1",RF N,PUMA.kmz,0.00037966230,0.00000000555,64.051,life cover,-4.10000000000,-86.956,20.741
"607","125833",Estructura Coralina,"5",3824.00000003000,"125833","125834","1",RF N,PUMA.kmz,0.00450582935,0.00000033190,3827.060,life cover,-2.90000000000,-86.955,20.741
"608","125834",Estructura Coralina,"5",192.00000001500,"125834","125835","1",RF N,PUMA.kmz,0.00067792697,0.00000001666,192.154,life cover,-3.30000000000,-86.954,20.741
"609","125835",Estructura Coralina,"5",416.00000004400,"125835","125836","1",RF N,PUMA.kmz,0.00097163208,0.00000003611,416.332,life cover,-4.70000000000,-86.953,20.741
"610","125836",Estructura Coralina,"5",352.00000000400,"125836","125837","1",RF N,PUMA.kmz,0.00082250019,0.00000003055,352.281,life cover,-3.90000000000,-86.956,20.741
"611","125837",Estructura Coralina,"5",271.99999994900,"125837","125838","1",RF N,PUMA.kmz,0.00067336831,0.00000002361,272.217,life cover,-4.20000000000,-86.956,20.741
"612","125838",Estructura Coralina,"5",95.99999997760,"125838","125839","1",RF N,PUMA.kmz,0.00037510724,0.00000000833,96.077,life cover,-4.20000000000,-86.955,20.741
"613","125839",Estructura Coralina,"5",64.00000003120,"125839","125840","1",RF N,PUMA.kmz,0.00037966320,0.00000000555,64.051,life cover,-4.10000000000,-86.956,20.741
"614","125840",Estructura Coralina,"5",224.00000001600,"125840","125841","1",RF N,PUMA.kmz,0.00067792607,0.00000001944,224.179,life cover,-4.30000000000,-86.954,20.741
"615","125841",Estructura Coralina,"5",288.00000000300,"125841","125842","1",RF N,PUMA.kmz,0.00112987588,0.00000002500,288.231,life cover,-3.90000000000,-86.955,20.741
"616","125842",Estructura Coralina,"5",192.00000000300,"125842","125843","1",RF N,PUMA.kmz,0.00060108170,0.00000001666,192.154,life cover,-4.20000000000,-86.957,20.741
"617","125843",Estructura Coralina,"5",863.99999999200,"125843","125844","1",RF N,PUMA.kmz,0.00210606572,0.00000007499,864.691,life cover,-4.00000000000,-86.955,20.741
"618","125844",Estructura Coralina,"5",495.99999998800,"125844","125845","1",RF N,PUMA.kmz,0.00112076485,0.00000004305,496.397,life cover,-3.40000000000,-86.956,20.741
"619","125845",Estructura Coralina,"5",1087.99999985000,"125845","125846","1",RF N,PUMA.kmz,0.00164955994,0.00000009443,1088.869,life cover,-3.10000000000,-86.956,20.741
