OBJECTID,FID_covert,Nom_Clase,ID_Clase,Area,COV,COV_ID,FID_Polygo,Name,FolderPath,Shape_Leng,Shape_Area,aream2,lon,lat,cover,Z
"187","51055",Tocones y Pedacería de Coral,"6",143.99999992300,"51055","51056","1",RF N,PUMA.kmz,0.00059650415,0.00000001250,144.11500000000,-86.95700000000,20.73000000000,bare substrate,-4.54221942068
"188","51056",Tocones y Pedacería de Coral,"6",6719.99999972000,"51056","51057","1",RF N,PUMA.kmz,0.00973815622,0.00000058322,6725.37700000000,-86.95800000000,20.73000000000,bare substrate,-3.01622486919
"189","51057",Tocones y Pedacería de Coral,"6",351.99999998200,"51057","51058","1",RF N,PUMA.kmz,0.00096249316,0.00000003055,352.28000000000,-86.95600000000,20.73000000000,bare substrate,-6.12909043641
"260","58981",Octocorales,"7",107376.00000000000,"58981","58982","1",RF N,PUMA.kmz,0.04899204648,0.00000828587,95545.56400000000,-86.95500000000,20.73100000000,life cover,-11.41054197140
"260","58981",Octocorales,"7",107376.00000000000,"58981","58982","1",RF N,PUMA.kmz,0.04899204648,0.00000828587,95545.56400000000,-86.95500000000,20.73000000000,life cover,-10.19999980930
"273","70823",Octocorales y Corales,"8",479.99999999600,"70823","70824","1",RF N,PUMA.kmz,0.00090564035,0.00000002241,258.48000000000,-86.95700000000,20.72800000000,life cover,-12.36073961380
"274","70824",Octocorales y Corales,"8",96.00000000230,"70824","70825","1",RF N,PUMA.kmz,0.00031991386,0.00000000466,53.78400000000,-86.95700000000,20.72800000000,life cover,-13.41396593740
"275","70825",Octocorales y Corales,"8",144.00000002800,"70825","70826","1",RF N,PUMA.kmz,0.00018117712,0.00000000082,9.48100000000,-86.95700000000,20.72900000000,life cover,-13.47245108780
"275","70825",Octocorales y Corales,"8",144.00000002800,"70825","70826","1",RF N,PUMA.kmz,0.00018117712,0.00000000082,9.48100000000,-86.95700000000,20.72900000000,life cover,-13.10000038150
"277","98985",Estructura Coralina,"5",16.00000000000,"98985","98986","1",RF N,PUMA.kmz,0.00014912379,0.00000000139,16.01300000000,-86.95900000000,20.72800000000,life cover,-5.66999958587
"304","104777",Comunidad de Pastos Marinos,"2",234305.35288200001,"104777","104778","2",BR N,PUMA.kmz,0.01029687943,0.00000055092,6352.81000000000,-86.96100000000,20.73000000000,life cover,-1.73780900325
"304","104777",Comunidad de Pastos Marinos,"2",234305.35288200001,"104777","104778","2",BR N,PUMA.kmz,0.01029687943,0.00000055092,6352.81000000000,-86.96200000000,20.73000000000,life cover,-1.74062371195
"304","104777",Comunidad de Pastos Marinos,"2",234305.35288200001,"104777","104778","2",BR N,PUMA.kmz,0.01029687943,0.00000055092,6352.81000000000,-86.96200000000,20.72900000000,life cover,-1.76645419044
"304","104777",Comunidad de Pastos Marinos,"2",234305.35288200001,"104777","104778","2",BR N,PUMA.kmz,0.01029687943,0.00000055092,6352.81000000000,-86.96200000000,20.72900000000,life cover,-1.52917539395
"304","104777",Comunidad de Pastos Marinos,"2",234305.35288200001,"104777","104778","2",BR N,PUMA.kmz,0.01029687943,0.00000055092,6352.81000000000,-86.96200000000,20.72900000000,life cover,-1.60000002384
"304","104777",Comunidad de Pastos Marinos,"2",234305.35288200001,"104777","104778","2",BR N,PUMA.kmz,0.01029687943,0.00000055092,6352.81000000000,-86.96200000000,20.72900000000,life cover,-1.53030139824
"304","104777",Comunidad de Pastos Marinos,"2",234305.35288200001,"104777","104778","2",BR N,PUMA.kmz,0.01029687943,0.00000055092,6352.81000000000,-86.96200000000,20.72900000000,life cover,-1.53235630283
"304","104777",Comunidad de Pastos Marinos,"2",234305.35288200001,"104777","104778","2",BR N,PUMA.kmz,0.01029687943,0.00000055092,6352.81000000000,-86.96200000000,20.72900000000,life cover,-1.32301278152
"304","104777",Comunidad de Pastos Marinos,"2",234305.35288200001,"104777","104778","2",BR N,PUMA.kmz,0.01029687943,0.00000055092,6352.81000000000,-86.96200000000,20.72800000000,life cover,-1.35643468798
"337","123291",Sedimentos,"1",12004.25176610000,"123291","123292","2",BR N,PUMA.kmz,0.00742644990,0.00000022444,2588.27200000000,-86.96300000000,20.72800000000,bare substrate,-1.10000002384
"341","123295",Sedimentos,"1",256.00000012400,"123295","123296","2",BR N,PUMA.kmz,0.00082246061,0.00000002222,256.20300000000,-86.96200000000,20.72800000000,bare substrate,-0.60000002384
"342","123296",Sedimentos,"1",256.00000000800,"123296","123297","2",BR N,PUMA.kmz,0.00074562523,0.00000002222,256.20500000000,-86.96200000000,20.72800000000,bare substrate,-0.60000002384
"343","123297",Sedimentos,"1",351.99999996400,"123297","123298","2",BR N,PUMA.kmz,0.00103932493,0.00000003055,352.28100000000,-86.96200000000,20.72800000000,bare substrate,-0.60000002384
"344","123298",Sedimentos,"1",255.99999996700,"123298","123299","2",BR N,PUMA.kmz,0.00096249135,0.00000002222,256.20500000000,-86.96100000000,20.72900000000,bare substrate,-0.69999998808
"345","123299",Sedimentos,"1",1136.00000017000,"123299","123300","2",BR N,PUMA.kmz,0.00192953598,0.00000009859,1136.90800000000,-86.96000000000,20.73000000000,bare substrate,-0.60000002384
"346","123300",Sedimentos,"1",511.99999991100,"123300","123301","2",BR N,PUMA.kmz,0.00111617021,0.00000004444,512.40900000000,-86.96000000000,20.73000000000,bare substrate,-0.73375039193
"390","124029",Macroalgas,"4",303.99999999800,"124029","124030","1",RF N,PUMA.kmz,0.00097158620,0.00000002638,304.24300000000,-86.95900000000,20.72800000000,life cover,-4.14732891353
"391","124030",Macroalgas,"4",351.99999997300,"124030","124031","1",RF N,PUMA.kmz,0.00081791274,0.00000003055,352.28200000000,-86.95900000000,20.72800000000,life cover,-3.50000000000
"392","124031",Macroalgas,"4",384.00000000600,"124031","124032","1",RF N,PUMA.kmz,0.00120210403,0.00000003333,384.30800000000,-86.95900000000,20.72900000000,life cover,-1.37997906429
"393","124032",Macroalgas,"4",479.99999995200,"124032","124033","1",RF N,PUMA.kmz,0.00134212848,0.00000004166,480.38500000000,-86.96000000000,20.72900000000,life cover,-0.64799868501
"394","124033",Macroalgas,"4",783.99999989600,"124033","124034","2",BR N,PUMA.kmz,0.00186635500,0.00000006804,784.62900000000,-86.96000000000,20.73000000000,life cover,-0.89999997616
"509","125720",Estructura Coralina,"5",64.00000002240,"125720","125721","1",RF N,PUMA.kmz,0.00036598811,0.00000000555,64.05100000000,-86.96000000000,20.72800000000,life cover,-1.57999832685
"510","125721",Estructura Coralina,"5",63.99999999770,"125721","125722","1",RF N,PUMA.kmz,0.00029824937,0.00000000555,64.05100000000,-86.95900000000,20.72800000000,life cover,-4.12199970320
"511","125722",Estructura Coralina,"5",239.99999995400,"125722","125723","1",RF N,PUMA.kmz,0.00067333952,0.00000002083,240.19100000000,-86.96000000000,20.72800000000,life cover,-0.60000002384
"512","125723",Estructura Coralina,"5",159.99999993600,"125723","125724","1",RF N,PUMA.kmz,0.00067333772,0.00000001389,160.12800000000,-86.96000000000,20.72900000000,life cover,-0.60000002384
"513","125724",Estructura Coralina,"5",335.99999998000,"125724","125725","1",RF N,PUMA.kmz,0.00110706547,0.00000002916,336.26900000000,-86.96000000000,20.72900000000,life cover,-0.60000002384
"514","125725",Estructura Coralina,"5",63.99999998000,"125725","125726","1",RF N,PUMA.kmz,0.00029825117,0.00000000555,64.05100000000,-86.95800000000,20.72900000000,life cover,-3.59800041335
"515","125726",Estructura Coralina,"5",79.99999998790,"125726","125727","1",RF N,PUMA.kmz,0.00037509015,0.00000000694,80.06400000000,-86.95800000000,20.72900000000,life cover,-2.54999923069
"516","125727",Estructura Coralina,"5",79.99999996690,"125727","125728","2",BR N,PUMA.kmz,0.00037053958,0.00000000694,80.06400000000,-86.95900000000,20.73000000000,life cover,-0.31400048546
"711","128329",Tocones y Pedacería de Coral,"6",128.00000005900,"128329","128330","1",RF N,PUMA.kmz,0.00050486726,0.00000001079,124.42400000000,-86.96100000000,20.72800000000,bare substrate,-0.30000001192
"712","128330",Tocones y Pedacería de Coral,"6",304.00000014700,"128330","128331","1",RF N,PUMA.kmz,0.00055926452,0.00000001271,146.61100000000,-86.96100000000,20.72800000000,bare substrate,-0.24632191839
"713","128330",Tocones y Pedacería de Coral,"6",304.00000014700,"128330","128331","2",BR N,PUMA.kmz,0.00038581615,0.00000000253,29.19500000000,-86.96100000000,20.72800000000,bare substrate,-0.36952325007
"714","128331",Tocones y Pedacería de Coral,"6",63.99999996460,"128331","128332","1",RF N,PUMA.kmz,0.00029824937,0.00000000555,64.05100000000,-86.96100000000,20.72800000000,bare substrate,-0.60000002384
"715","128332",Tocones y Pedacería de Coral,"6",4271.99999998000,"128332","128333","2",BR N,PUMA.kmz,0.00425234909,0.00000037076,4275.41700000000,-86.96200000000,20.72900000000,bare substrate,-0.60000002384
"716","128333",Tocones y Pedacería de Coral,"6",96.00000002750,"128333","128334","2",BR N,PUMA.kmz,0.00037508925,0.00000000833,96.07700000000,-86.96000000000,20.72900000000,bare substrate,-0.45300177966
"717","128334",Tocones y Pedacería de Coral,"6",6239.99999996000,"128334","128335","1",RF N,PUMA.kmz,0.00927981421,0.00000044658,5149.75800000000,-86.96000000000,20.72900000000,bare substrate,-0.60000002384
"718","128334",Tocones y Pedacería de Coral,"6",6239.99999996000,"128334","128335","2",BR N,PUMA.kmz,0.00155669035,0.00000003335,384.60200000000,-86.95900000000,20.73000000000,bare substrate,-0.30000001192
"718","128334",Tocones y Pedacería de Coral,"6",6239.99999996000,"128334","128335","2",BR N,PUMA.kmz,0.00155669035,0.00000003335,384.60200000000,-86.96000000000,20.73000000000,bare substrate,-0.26113065071
"718","128334",Tocones y Pedacería de Coral,"6",6239.99999996000,"128334","128335","2",BR N,PUMA.kmz,0.00155669035,0.00000003335,384.60200000000,-86.96000000000,20.72900000000,bare substrate,-0.25950396745
"718","128334",Tocones y Pedacería de Coral,"6",6239.99999996000,"128334","128335","2",BR N,PUMA.kmz,0.00155669035,0.00000003335,384.60200000000,-86.96100000000,20.72800000000,bare substrate,-0.30000001192
"718","128334",Tocones y Pedacería de Coral,"6",6239.99999996000,"128334","128335","2",BR N,PUMA.kmz,0.00155669035,0.00000003335,384.60200000000,-86.96100000000,20.72800000000,bare substrate,-0.20000000298
"719","128335",Tocones y Pedacería de Coral,"6",207.99999988400,"128335","128336","1",RF N,PUMA.kmz,0.00081336667,0.00000001805,208.16500000000,-86.95800000000,20.73000000000,bare substrate,-2.96000006736
"720","128336",Tocones y Pedacería de Coral,"6",144.00000001400,"128336","128337","1",RF N,PUMA.kmz,0.00058740211,0.00000001250,144.11700000000,-86.95800000000,20.73000000000,bare substrate,-1.00866394503
"721","128337",Tocones y Pedacería de Coral,"6",111.99999998100,"128337","128338","1",RF N,PUMA.kmz,0.00051966517,0.00000000972,112.09000000000,-86.95800000000,20.73100000000,bare substrate,-2.28187769080
"722","128338",Tocones y Pedacería de Coral,"6",111.99999996900,"128338","128339","1",RF N,PUMA.kmz,0.00008176287,0.00000000029,3.28700000000,-86.95900000000,20.73100000000,bare substrate,-0.60000002384
"724","128339",Tocones y Pedacería de Coral,"6",1984.00000003000,"128339","128340","2",BR N,PUMA.kmz,0.00469974564,0.00000017219,1985.58600000000,-86.96000000000,20.73000000000,bare substrate,-0.86575335064
"895","133570",Estructura Coralina,"5",48.00000000280,"133570","133571","1",RF N,PUMA.kmz,0.00029824937,0.00000000417,48.03800000000,-86.96000000000,20.72800000000,life cover,-2.89688881203
"896","133571",Estructura Coralina,"5",32.00000000750,"133571","133572","1",RF N,PUMA.kmz,0.00022141220,0.00000000278,32.02600000000,-86.96000000000,20.72800000000,life cover,-2.71400058190
"897","133572",Estructura Coralina,"5",32.00000000680,"133572","133573","1",RF N,PUMA.kmz,0.00022141220,0.00000000278,32.02500000000,-86.96100000000,20.72800000000,life cover,-0.60000002384
"898","133573",Estructura Coralina,"5",32.00000001220,"133573","133574","1",RF N,PUMA.kmz,0.00022141309,0.00000000278,32.02600000000,-86.96000000000,20.72900000000,life cover,-0.60000002384
"899","133574",Estructura Coralina,"5",32.00000000280,"133574","133575","1",RF N,PUMA.kmz,0.00022596276,0.00000000278,32.02600000000,-86.96000000000,20.72900000000,life cover,-0.60000002384
"900","133575",Estructura Coralina,"5",32.00000001070,"133575","133576","1",RF N,PUMA.kmz,0.00022596187,0.00000000278,32.02500000000,-86.96000000000,20.72900000000,life cover,-0.60000002384
"901","133576",Estructura Coralina,"5",96.00000002680,"133576","133577","1",RF N,PUMA.kmz,0.00037053778,0.00000000833,96.07700000000,-86.96000000000,20.72900000000,life cover,-0.60000002384
"902","133577",Estructura Coralina,"5",32.00000001540,"133577","133578","1",RF N,PUMA.kmz,0.00022141220,0.00000000278,32.02500000000,-86.95900000000,20.72900000000,life cover,-3.38000036230
"903","133578",Estructura Coralina,"5",31.99999998420,"133578","133579","1",RF N,PUMA.kmz,0.00022141310,0.00000000278,32.02600000000,-86.95900000000,20.72900000000,life cover,-2.85299864042
"904","133579",Estructura Coralina,"5",31.99999999250,"133579","133580","1",RF N,PUMA.kmz,0.00022141130,0.00000000278,32.02500000000,-86.96000000000,20.72900000000,life cover,-0.51899851473
"905","133580",Estructura Coralina,"5",31.99999999350,"133580","133581","1",RF N,PUMA.kmz,0.00022141399,0.00000000278,32.02600000000,-86.95900000000,20.73000000000,life cover,-0.60000002384
"906","133581",Estructura Coralina,"5",31.99999998980,"133581","133582","1",RF N,PUMA.kmz,0.00022141220,0.00000000278,32.02500000000,-86.95900000000,20.73000000000,life cover,-0.60000002384
"907","133582",Estructura Coralina,"5",15.99999999390,"133582","133583","1",RF N,PUMA.kmz,0.00014912559,0.00000000139,16.01300000000,-86.95900000000,20.73000000000,life cover,-0.60000002384
"908","133583",Estructura Coralina,"5",32.00000000650,"133583","133584","1",RF N,PUMA.kmz,0.00022141310,0.00000000278,32.02500000000,-86.95900000000,20.73000000000,life cover,-0.51900048529
"909","133584",Estructura Coralina,"5",32.00000000090,"133584","133585","1",RF N,PUMA.kmz,0.00022141310,0.00000000278,32.02500000000,-86.95900000000,20.73000000000,life cover,-0.60000002384
"910","133585",Estructura Coralina,"5",32.00000002930,"133585","133586","1",RF N,PUMA.kmz,0.00022141310,0.00000000278,32.02500000000,-86.95700000000,20.73000000000,life cover,-2.95699746094
"911","133586",Estructura Coralina,"5",32.00000002440,"133586","133587","1",RF N,PUMA.kmz,0.00022141310,0.00000000278,32.02500000000,-86.95800000000,20.73000000000,life cover,0.00000000000
"978","134169",NoData,"0",5283448.76774999965,"134169","134170","1",RF N,PUMA.kmz,0.01559765192,0.00000048096,5546.25900000000,-86.95800000000,20.73000000000,NoData,-0.99333333445
"978","134169",NoData,"0",5283448.76774999965,"134169","134170","1",RF N,PUMA.kmz,0.01559765192,0.00000048096,5546.25900000000,-86.95900000000,20.73000000000,NoData,-0.27739617542
"978","134169",NoData,"0",5283448.76774999965,"134169","134170","1",RF N,PUMA.kmz,0.01559765192,0.00000048096,5546.25900000000,-86.95900000000,20.73000000000,NoData,-0.60000002384
"978","134169",NoData,"0",5283448.76774999965,"134169","134170","1",RF N,PUMA.kmz,0.01559765192,0.00000048096,5546.25900000000,-86.96000000000,20.72900000000,NoData,-0.60000002384
"978","134169",NoData,"0",5283448.76774999965,"134169","134170","1",RF N,PUMA.kmz,0.01559765192,0.00000048096,5546.25900000000,-86.96000000000,20.72900000000,NoData,-0.60000002384
"978","134169",NoData,"0",5283448.76774999965,"134169","134170","1",RF N,PUMA.kmz,0.01559765192,0.00000048096,5546.25900000000,-86.96000000000,20.72900000000,NoData,-0.60000002384
"978","134169",NoData,"0",5283448.76774999965,"134169","134170","1",RF N,PUMA.kmz,0.01559765192,0.00000048096,5546.25900000000,-86.96000000000,20.72800000000,NoData,-0.61000027536
"978","134169",NoData,"0",5283448.76774999965,"134169","134170","1",RF N,PUMA.kmz,0.01559765192,0.00000048096,5546.25900000000,-86.96100000000,20.72800000000,NoData,-0.31199917272
"979","134169",NoData,"0",5283448.76774999965,"134169","134170","2",BR N,PUMA.kmz,0.00050612859,0.00000000806,92.98600000000,-86.96100000000,20.72800000000,NoData,-0.40000000596
"54","23749",Macroalgas,"4",288.00000005400,"23749","23750","1",RF N,PUMA.kmz,0.00067333143,0.00000002499,288.23100000000,-86.96100000000,20.72600000000,life cover,-5.01799896714
"55","23751",Macroalgas,"4",304.00000003800,"23751","23752","1",RF N,PUMA.kmz,0.00060869288,0.00000001648,190.07300000000,-86.95800000000,20.72700000000,life cover,-10.76760231310
"56","23753",Macroalgas,"4",4832.00000000000,"23753","23754","1",RF N,PUMA.kmz,0.00355440578,0.00000009686,1116.99700000000,-86.95800000000,20.72700000000,life cover,-10.19223718800
"56","23753",Macroalgas,"4",4832.00000000000,"23753","23754","1",RF N,PUMA.kmz,0.00355440578,0.00000009686,1116.99700000000,-86.95900000000,20.72700000000,life cover,-10.76987668510
"56","23753",Macroalgas,"4",4832.00000000000,"23753","23754","1",RF N,PUMA.kmz,0.00355440578,0.00000009686,1116.99700000000,-86.95900000000,20.72600000000,life cover,-9.80891166261
"56","23753",Macroalgas,"4",4832.00000000000,"23753","23754","1",RF N,PUMA.kmz,0.00355440578,0.00000009686,1116.99700000000,-86.95900000000,20.72600000000,life cover,-10.00642040680
"56","23753",Macroalgas,"4",4832.00000000000,"23753","23754","1",RF N,PUMA.kmz,0.00355440578,0.00000009686,1116.99700000000,-86.95900000000,20.72600000000,life cover,-10.91758530970
"56","23753",Macroalgas,"4",4832.00000000000,"23753","23754","1",RF N,PUMA.kmz,0.00355440578,0.00000009686,1116.99700000000,-86.95900000000,20.72600000000,life cover,-11.39999961850
"57","23754",Macroalgas,"4",2367.99999991000,"23754","23755","1",RF N,PUMA.kmz,0.00137609210,0.00000002049,236.28500000000,-86.95800000000,20.72800000000,life cover,-10.21546272070
"57","23754",Macroalgas,"4",2367.99999991000,"23754","23755","1",RF N,PUMA.kmz,0.00137609210,0.00000002049,236.28500000000,-86.95800000000,20.72700000000,life cover,-10.49659603700
"60","23758",Macroalgas,"4",6465363.16956000030,"23758","23759","1",RF N,PUMA.kmz,0.15362634431,0.00001462871,168693.09400000001,-86.96200000000,20.72600000000,life cover,-0.30000001192
"60","23758",Macroalgas,"4",6465363.16956000030,"23758","23759","1",RF N,PUMA.kmz,0.15362634431,0.00001462871,168693.09400000001,-86.96200000000,20.72700000000,life cover,-0.31702085268
"60","23758",Macroalgas,"4",6465363.16956000030,"23758","23759","1",RF N,PUMA.kmz,0.15362634431,0.00001462871,168693.09400000001,-86.96200000000,20.72700000000,life cover,-0.22702613424
"60","23758",Macroalgas,"4",6465363.16956000030,"23758","23759","1",RF N,PUMA.kmz,0.15362634431,0.00001462871,168693.09400000001,-86.96100000000,20.72800000000,life cover,-0.30000001192
"61","23758",Macroalgas,"4",6465363.16956000030,"23758","23759","2",BR N,PUMA.kmz,0.05978929831,0.00001203175,138745.70600000001,-86.96200000000,20.72700000000,life cover,-0.30000001192
"61","23758",Macroalgas,"4",6465363.16956000030,"23758","23759","2",BR N,PUMA.kmz,0.05978929831,0.00001203175,138745.70600000001,-86.96400000000,20.72600000000,life cover,-0.89999997616
"89","40118",Estructura Coralina,"5",63.99999997530,"40118","40119","1",RF N,PUMA.kmz,0.00029824847,0.00000000555,64.05100000000,-86.96000000000,20.72800000000,life cover,-4.82399992984
"168","51039",Tocones y Pedacería de Coral,"6",368.00000002900,"51039","51040","1",RF N,PUMA.kmz,0.00097158260,0.00000003194,368.29500000000,-86.96000000000,20.72700000000,bare substrate,-5.90781117780
"169","51040",Tocones y Pedacería de Coral,"6",64.00000001630,"51040","51041","1",RF N,PUMA.kmz,0.00029824847,0.00000000555,64.05100000000,-86.96000000000,20.72700000000,bare substrate,-6.01199938972
"170","51041",Tocones y Pedacería de Coral,"6",288.00000001400,"51041","51042","1",RF N,PUMA.kmz,0.00074562254,0.00000002499,288.23000000000,-86.95900000000,20.72700000000,bare substrate,-5.90000009537
"176","51047",Tocones y Pedacería de Coral,"6",93232.00000010000,"51047","51048","1",RF N,PUMA.kmz,0.07759187959,0.00000652841,75284.23500000000,-86.96200000000,20.72600000000,bare substrate,-2.47462917789
"177","51047",Tocones y Pedacería de Coral,"6",93232.00000010000,"51047","51048","2",BR N,PUMA.kmz,0.00097020732,0.00000002156,248.60800000000,-86.96200000000,20.72700000000,bare substrate,-0.30000001192
"177","51047",Tocones y Pedacería de Coral,"6",93232.00000010000,"51047","51048","2",BR N,PUMA.kmz,0.00097020732,0.00000002156,248.60800000000,-86.96200000000,20.72700000000,bare substrate,-0.30000001192
"177","51047",Tocones y Pedacería de Coral,"6",93232.00000010000,"51047","51048","2",BR N,PUMA.kmz,0.00097020732,0.00000002156,248.60800000000,-86.96300000000,20.72600000000,bare substrate,-0.20000000298
"254","58976",Octocorales,"7",99296.00000109999,"58976","58977","1",RF N,PUMA.kmz,0.03348731366,0.00000471731,54399.29100000000,-86.95800000000,20.72700000000,life cover,-11.00000000000
"304","104777",Comunidad de Pastos Marinos,"2",234305.35288200001,"104777","104778","2",BR N,PUMA.kmz,0.01029687943,0.00000055092,6352.81000000000,-86.96300000000,20.72700000000,life cover,-1.28026428570
"304","104777",Comunidad de Pastos Marinos,"2",234305.35288200001,"104777","104778","2",BR N,PUMA.kmz,0.01029687943,0.00000055092,6352.81000000000,-86.96500000000,20.72600000000,life cover,-0.89999997616
"337","123291",Sedimentos,"1",12004.25176610000,"123291","123292","2",BR N,PUMA.kmz,0.00742644990,0.00000022444,2588.27200000000,-86.96300000000,20.72800000000,bare substrate,-1.17697690195
"337","123291",Sedimentos,"1",12004.25176610000,"123291","123292","2",BR N,PUMA.kmz,0.00742644990,0.00000022444,2588.27200000000,-86.96300000000,20.72700000000,bare substrate,-1.17606975020
"337","123291",Sedimentos,"1",12004.25176610000,"123291","123292","2",BR N,PUMA.kmz,0.00742644990,0.00000022444,2588.27200000000,-86.96400000000,20.72700000000,bare substrate,-0.89999997616
"337","123291",Sedimentos,"1",12004.25176610000,"123291","123292","2",BR N,PUMA.kmz,0.00742644990,0.00000022444,2588.27200000000,-86.96400000000,20.72700000000,bare substrate,-0.97205579979
"337","123291",Sedimentos,"1",12004.25176610000,"123291","123292","2",BR N,PUMA.kmz,0.00742644990,0.00000022444,2588.27200000000,-86.96400000000,20.72600000000,bare substrate,-0.89999997616
"337","123291",Sedimentos,"1",12004.25176610000,"123291","123292","2",BR N,PUMA.kmz,0.00742644990,0.00000022444,2588.27200000000,-86.96400000000,20.72600000000,bare substrate,-0.77751192997
"337","123291",Sedimentos,"1",12004.25176610000,"123291","123292","2",BR N,PUMA.kmz,0.00742644990,0.00000022444,2588.27200000000,-86.96400000000,20.72600000000,bare substrate,-0.71020305492
"338","123292",Sedimentos,"1",304.00000005700,"123292","123293","2",BR N,PUMA.kmz,0.00091753840,0.00000002358,271.93300000000,-86.96400000000,20.72600000000,bare substrate,-0.89999997616
"339","123293",Sedimentos,"1",303.99999990600,"123293","123294","2",BR N,PUMA.kmz,0.00081791004,0.00000002638,304.24400000000,-86.96400000000,20.72600000000,bare substrate,-0.52999993346
"340","123294",Sedimentos,"1",832.00000005500,"123294","123295","2",BR N,PUMA.kmz,0.00143260297,0.00000007221,832.66500000000,-86.96300000000,20.72700000000,bare substrate,-0.69999998808
"386","124025",Macroalgas,"4",480.00000001200,"124025","124026","1",RF N,PUMA.kmz,0.00133756711,0.00000004166,480.38400000000,-86.96100000000,20.72600000000,life cover,-3.56666582064
"387","124026",Macroalgas,"4",2767.99999993000,"124026","124027","1",RF N,PUMA.kmz,0.00356533088,0.00000024022,2770.21300000000,-86.96200000000,20.72600000000,life cover,-0.69999998808
"388","124027",Macroalgas,"4",1312.00000001000,"124027","124028","1",RF N,PUMA.kmz,0.00291020173,0.00000011386,1313.05000000000,-86.96100000000,20.72700000000,life cover,-0.80243123609
"389","124028",Macroalgas,"4",335.99999992500,"124028","124029","1",RF N,PUMA.kmz,0.00074562254,0.00000002916,336.26900000000,-86.96000000000,20.72700000000,life cover,-4.40000009537
"502","125713",Estructura Coralina,"5",64.00000003120,"125713","125714","1",RF N,PUMA.kmz,0.00029824847,0.00000000555,64.05200000000,-86.96300000000,20.72600000000,life cover,-0.60000002384
"503","125714",Estructura Coralina,"5",95.99999999780,"125714","125715","1",RF N,PUMA.kmz,0.00037053598,0.00000000833,96.07700000000,-86.96200000000,20.72600000000,life cover,-0.60000002384
"504","125715",Estructura Coralina,"5",64.00000001260,"125715","125716","1",RF N,PUMA.kmz,0.00037053598,0.00000000555,64.05100000000,-86.96100000000,20.72600000000,life cover,-3.57999918104
"505","125716",Estructura Coralina,"5",63.99999996720,"125716","125717","1",RF N,PUMA.kmz,0.00037508475,0.00000000555,64.05100000000,-86.96100000000,20.72700000000,life cover,-2.99499952274
"506","125717",Estructura Coralina,"5",96.00000002070,"125717","125718","1",RF N,PUMA.kmz,0.00051966067,0.00000000833,96.07700000000,-86.96100000000,20.72700000000,life cover,-3.24533188634
"507","125718",Estructura Coralina,"5",112.00000001500,"125718","125719","1",RF N,PUMA.kmz,0.00044737406,0.00000000972,112.09000000000,-86.96000000000,20.72800000000,life cover,-3.12000022737
"508","125719",Estructura Coralina,"5",207.99999999200,"125719","125720","1",RF N,PUMA.kmz,0.00066878716,0.00000001805,208.16600000000,-86.96000000000,20.72800000000,life cover,-3.69848445628
"705","128324",Tocones y Pedacería de Coral,"6",96.00000005590,"128324","128325","1",RF N,PUMA.kmz,0.00017161611,0.00000000126,14.51000000000,-86.96300000000,20.72600000000,bare substrate,-0.26122198616
"706","128324",Tocones y Pedacería de Coral,"6",96.00000005590,"128324","128325","2",BR N,PUMA.kmz,0.00018643275,0.00000000149,17.18000000000,-86.96300000000,20.72600000000,bare substrate,-0.26145910184
"707","128325",Tocones y Pedacería de Coral,"6",208.00000006800,"128325","128326","1",RF N,PUMA.kmz,0.00081335947,0.00000001805,208.16600000000,-86.96200000000,20.72700000000,bare substrate,-0.60000002384
"708","128326",Tocones y Pedacería de Coral,"6",143.99999998400,"128326","128327","1",RF N,PUMA.kmz,0.00059194728,0.00000001250,144.11500000000,-86.96100000000,20.72700000000,bare substrate,-0.36637109559
"709","128327",Tocones y Pedacería de Coral,"6",64.00000003800,"128327","128328","1",RF N,PUMA.kmz,0.00037053778,0.00000000555,64.05200000000,-86.96100000000,20.72700000000,bare substrate,-0.69174996304
"710","128328",Tocones y Pedacería de Coral,"6",304.00000007300,"128328","128329","1",RF N,PUMA.kmz,0.00079986140,0.00000002591,298.76600000000,-86.96100000000,20.72800000000,bare substrate,-0.60000002384
"879","133554",Estructura Coralina,"5",31.99999999720,"133554","133555","1",RF N,PUMA.kmz,0.00022141130,0.00000000278,32.02600000000,-86.96100000000,20.72600000000,life cover,-4.24199785486
"880","133555",Estructura Coralina,"5",111.99999996600,"133555","133556","1",RF N,PUMA.kmz,0.00044737136,0.00000000972,112.08900000000,-86.96200000000,20.72600000000,life cover,-0.62648980367
"881","133556",Estructura Coralina,"5",31.99999997020,"133556","133557","1",RF N,PUMA.kmz,0.00022141130,0.00000000278,32.02500000000,-86.96100000000,20.72600000000,life cover,-3.02699947753
"882","133557",Estructura Coralina,"5",32.00000001490,"133557","133558","1",RF N,PUMA.kmz,0.00022141130,0.00000000278,32.02500000000,-86.96100000000,20.72600000000,life cover,-2.15599957210
"883","133558",Estructura Coralina,"5",16.00000001210,"133558","133559","1",RF N,PUMA.kmz,0.00014912379,0.00000000139,16.01300000000,-86.96200000000,20.72700000000,life cover,-0.60000002384
"884","133559",Estructura Coralina,"5",16.00000001260,"133559","133560","1",RF N,PUMA.kmz,0.00014912379,0.00000000139,16.01300000000,-86.96200000000,20.72700000000,life cover,-0.60000002384
